ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
718,2,0,413498,5171676,7.9954350000000005,5171676,7.9954350000000005,0,413498,5171676,7.9954350000000005,5171676,7.9954350000000005,1215,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
738,5,0,319304,5144356,6.20688,5144356,6.20688,0,319304,5144356,6.20688,5144356,6.20688,560,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
740,2,6830,1667331,6358730,26.221132,6358730,26.221132,0,1282362,6358730,20.166952,6358730,20.166952,1640,136,136,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1,0,66289,1428836,4.639371,1428836,4.639371,0,66289,1428836,4.639371,1428836,4.639371,256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
749,1,0,13861,3379484,0.41015136,3379484,0.41015136,0,13861,3379484,0.41015136,3379484,0.41015136,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,1,151626,156217,11886932,1.3141911,12038558,1.2976388,0,4591,11886932,0.038622245,11886932,0.038622245,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,2,0,234029,2533930,9.235811,2533930,9.235811,0,234029,2533930,9.235811,2533930,9.235811,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,2,94254,1199489,3210100,37.366093,3210100,37.366093,0,772012,3210100,24.049469000000002,3210100,24.049469000000002,1139,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0
793,2,16392,1818422,16125630,11.276595,16125630,11.276595,0,704584,16125630,4.3693423,16125630,4.3693423,1436,214,211,0,0,0,2,0,1,0,82,81,0,0,0,1,0,0,0,132,130,0,0,0,1,0,1,0
799,2,53274,548095,3089892,17.738321,3089892,17.738321,0,325221,3089892,10.525319,3089892,10.525319,486,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0
800,1,0,0,2819424,0.0,2819424,0.0,0,0,2819424,0.0,2819424,0.0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1,0,2326,905658,0.25682983,905658,0.25682983,0,2326,905658,0.25682983,905658,0.25682983,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,1,0,77,9105756,0.00084561895,9105756,0.00084561895,0,77,9105756,0.00084561895,9105756,0.00084561895,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1,0,47978,1428836,3.3578382000000007,1428836,3.3578382000000007,0,50619,1428836,3.5426737999999998,1428836,3.5426737999999998,279,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
824,1,0,17,2099542,0.0008097003999999999,2099542,0.0008097003999999999,0,17,2099542,0.0008097003999999999,2099542,0.0008097003999999999,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,0,13617,1309994,1.0394704,1309994,1.0394704,0,13617,1309994,1.0394704,1309994,1.0394704,182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
877,1,0,30818,3169120,0.9724466,3169120,0.9724466,0,30818,3169120,0.9724466,3169120,0.9724466,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,5,4098,237743,1064114,22.341873,1064114,22.341873,0,237743,1064114,22.341873,1064114,22.341873,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1,0,5278,1531286,0.3446776,1531286,0.3446776,0,5278,1531286,0.3446776,1531286,0.3446776,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,2,389310,3518007,3550234,99.09225500000001,3550234,99.09225500000001,0,3518026,3550234,99.09279000000001,3550234,99.09279000000001,573,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
934,2,1758042,3422384,6469376,52.9013,6469376,52.9013,0,3367603,6469376,52.054522999999996,6469376,52.054522999999996,802,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
945,2,68300,482730,8626290,5.596032599999999,8626290,5.596032599999999,0,480840,8626290,5.574123,8626290,5.574123,1193,3,2,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
954,1,0,4594,13033006,0.03524897,13033006,0.03524897,0,4594,13033006,0.03524897,13033006,0.03524897,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,2,0,291962,2819424,10.355377,2819424,10.355377,0,291962,2819424,10.355377,2819424,10.355377,285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
977,3,948004,2048010,3313916,61.800297,3313916,61.800297,0,1725938,3313916,52.081524,3313916,52.081524,552,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,1
1007,2,524544,2092775,7265754,28.803274,7265754,28.803274,0,1914545,7265754,26.350258,7265754,26.350258,2085,12,7,0,2,1,1,0,0,1,2,0,0,0,0,1,0,0,1,9,7,0,2,0,0,0,0,0
1028,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,2,0,395388,4443598,8.897924,4443598,8.897924,0,395388,4443598,8.897924,4443598,8.897924,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1,0,42,1863224,0.0022541573000000002,1863224,0.0022541573000000002,0,42,1863224,0.0022541573000000002,1863224,0.0022541573000000002,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1,0,0,6409272,0.0,6409272,0.0,0,0,6409272,0.0,6409272,0.0,8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,2,0,83960,905658,9.270608,905658,9.270608,0,83960,905658,9.270608,905658,9.270608,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,4,80594,2143700,3525646,60.803043,3525646,60.803043,0,1588442,3525646,45.053925,3525646,45.053925,678,121,0,105,16,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1,655680,1188332,3867146,30.728914000000003,3867146,30.728914000000003,0,1188332,3867146,30.728914000000003,3867146,30.728914000000003,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,2,0,89238,3081696,2.8957431000000002,3081696,2.8957431000000002,0,89238,3081696,2.8957431000000002,3081696,2.8957431000000002,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,2,0,202705,3423196,5.921513,3423196,5.921513,0,202705,3423196,5.921513,3423196,5.921513,949,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1155,1,21856,76088,1626906,4.6768527,1626906,4.6768527,0,76088,1626906,4.6768527,1626906,4.6768527,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,1,0,1941,5556888,0.034929622,5556888,0.034929622,0,1941,5556888,0.034929622,5556888,0.034929622,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,2,484930,2355027,3595312,65.502716,3595312,65.502716,0,1897115,3595312,52.76635400000001,3595312,52.76635400000001,1183,33,22,0,0,1,5,4,0,1,6,0,0,0,0,5,1,0,0,22,22,0,0,0,0,0,0,0
1167,1,0,71775,2861770,2.508063,2861770,2.508063,0,71775,2861770,2.508063,2861770,2.508063,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1,0,5660,4406716,0.12844032,4406716,0.12844032,0,5660,4406716,0.12844032,4406716,0.12844032,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,1,0,0,2223848,0.0,2223848,0.0,0,0,2223848,0.0,2223848,0.0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,1,0,39386,7095004,0.55512303,7095004,0.55512303,0,39386,7095004,0.55512303,7095004,0.55512303,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,1,0,39386,7095004,0.55512303,7095004,0.55512303,0,39386,7095004,0.55512303,7095004,0.55512303,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,1,0,43,2088614,0.0020587815,2088614,0.0020587815,0,43,2088614,0.0020587815,2088614,0.0020587815,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,2,0,1915809,22380544,8.560153999999999,22380544,8.560153999999999,0,1915809,22380544,8.560153999999999,22380544,8.560153999999999,1305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1201,2,0,1913366,22380544,8.549238,22380544,8.549238,0,1913366,22380544,8.549238,22380544,8.549238,1256,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1205,2,28686,1479662,5349256,27.661081,5377942,27.513536,0,444691,5349256,8.313137,5349256,8.313137,4090,172,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,172,0,0,0
1208,2,326474,662157,3506522,18.883582999999998,3506522,18.883582999999998,0,662157,3506522,18.883582999999998,3506522,18.883582999999998,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,2,0,312514,2364546,13.216660000000001,2364546,13.216660000000001,0,312514,2364546,13.216660000000001,2364546,13.216660000000001,417,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1223,2,0,312513,2401428,13.013632000000001,2401428,13.013632000000001,0,312513,2401428,13.013632000000001,2401428,13.013632000000001,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,5,546400,3223716,4555610,70.76365,4555610,70.76365,0,3238173,4555610,71.081,4555610,71.081,824,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1283,1,6830,8821,13569844,0.06500443,13569844,0.06500443,0,8821,13569844,0.06500443,13569844,0.06500443,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,1,0,220,4129418,0.005327627,4129418,0.005327627,0,220,4129418,0.005327627,4129418,0.005327627,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,2,0,151181,2663700,5.6756015,2663700,5.6756015,0,151181,2663700,5.6756015,2663700,5.6756015,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,1,81960,2515841,8631754,29.146347,8631754,29.146347,0,477325,8631754,5.5298724,8631754,5.5298724,2359,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0
1373,1,0,0,6636028,0.0,6636028,0.0,0,0,6636028,0.0,6636028,0.0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,2,0,158791,1617344,9.818010000000001,1617344,9.818010000000001,0,158791,1617344,9.818010000000001,1617344,9.818010000000001,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,2,0,184257,2600864,7.084453599999999,2600864,7.084453599999999,0,184257,2600864,7.084453599999999,2600864,7.084453599999999,330,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1
1386,2,0,153954,1099630,14.000526999999998,1099630,14.000526999999998,0,153954,1099630,14.000526999999998,1099630,14.000526999999998,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1,0,38124,2655504,1.4356596000000001,2655504,1.4356596000000001,0,38124,2655504,1.4356596000000001,2655504,1.4356596000000001,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,3,2860404,4675610,7551248,61.918372999999995,7551248,61.918372999999995,0,4682109,7551248,62.00444,7551248,62.00444,826,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0
1460,1,136600,1048237,2247070,46.649055,2247070,46.649055,0,1048237,2247070,46.649055,2247070,46.649055,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,1,0,2116,1945184,0.10878148,1945184,0.10878148,0,2116,1945184,0.10878148,1945184,0.10878148,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1,17758,17917,1529920,1.1711068999999998,1529920,1.1711068999999998,0,17917,1529920,1.1711068999999998,1529920,1.1711068999999998,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,2,0,22397,11572752,0.19353218,11572752,0.19353218,0,22397,11572752,0.19353218,11572752,0.19353218,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,2,565524,849956,1961576,43.330259999999996,1961576,43.330259999999996,0,849956,1961576,43.330259999999996,1961576,43.330259999999996,513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1514,2,1569534,2713896,7806690,34.76372,7806690,34.76372,0,2712113,7806690,34.740883000000004,7806690,34.740883000000004,912,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1524,1,0,4047,905658,0.44685742,905658,0.44685742,0,4047,905658,0.44685742,905658,0.44685742,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,1,0,1366,1286772,0.10615711,1286772,0.10615711,0,1366,1286772,0.10615711,1286772,0.10615711,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,1,0,53939,3230590,1.6696331999999998,3230590,1.6696331999999998,0,53939,3230590,1.6696331999999998,3230590,1.6696331999999998,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,2,491760,1698626,3871244,43.878036,3871244,43.878036,0,1702434,3871244,43.976406,3871244,43.976406,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,1,0,31,1042258,0.0029743115999999997,1042258,0.0029743115999999997,0,31,1042258,0.0029743115999999997,1042258,0.0029743115999999997,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,1,0,43730,1495770,2.9235778,1495770,2.9235778,0,43730,1495770,2.9235778,1495770,2.9235778,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1,0,43730,1465718,2.9835207,1465718,2.9835207,0,43730,1465718,2.9835207,1465718,2.9835207,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,1,0,1720,1557240,0.110451825,1557240,0.110451825,0,1720,1557240,0.110451825,1557240,0.110451825,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,2,539570,1019803,5024148,20.298029,5024148,20.298029,0,1012441,5024148,20.151495,5024148,20.151495,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,1,0,15625,2497048,0.62573886,2497048,0.62573886,0,15625,2497048,0.62573886,2497048,0.62573886,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,2,285494,506465,2263462,22.375679,2263462,22.375679,0,506465,2263462,22.375679,2263462,22.375679,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,5,3685468,5081085,6540408,77.687584,6540408,77.687584,0,5015812,6540408,76.68958,6540408,76.68958,420,19,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,3,0,0,0
1764,2,218560,1354295,2218384,61.048719999999996,2218384,61.048719999999996,0,1354295,2218384,61.048719999999996,2218384,61.048719999999996,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,2,0,141683,1106460,12.805072000000001,1106460,12.805072000000001,0,141683,1106460,12.805072000000001,1106460,12.805072000000001,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,2,218560,1172637,2286684,51.281113,2286684,51.281113,0,1172637,2286684,51.281113,2286684,51.281113,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,2,0,619755,2068124,29.967014000000002,2068124,29.967014000000002,0,524736,2068124,25.37256,2068124,25.37256,191,4,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1768,2,0,104784,2273024,4.6098943,2273024,4.6098943,0,104784,2273024,4.6098943,2273024,4.6098943,189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1775,1,0,0,934344,0.0,934344,0.0,0,0,934344,0.0,934344,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,2,912488,1787196,4621178,38.674034000000006,4621178,38.674034000000006,0,1789780,4621178,38.72995,4621178,38.72995,2897,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0
1788,1,0,95608,3046180,3.1386194,3046180,3.1386194,0,95608,3046180,3.1386194,3046180,3.1386194,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1,0,0,1540848,0.0,1540848,0.0,0,0,1540848,0.0,1540848,0.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,2,19124,392002,1289504,30.399440000000002,1308628,29.95519,0,230835,1289504,17.90107,1289504,17.90107,1146,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0
1860,2,478100,973933,4091170,23.805733,4091170,23.805733,0,953817,4091170,23.31404,4091170,23.31404,508,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1869,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,2,360624,914039,3636292,25.136568,3996916,22.868608,0,525899,3636292,14.462507,3636292,14.462507,179,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
1934,2,0,446486,5787742,7.7143383000000005,5787742,7.7143383000000005,0,446486,5787742,7.7143383000000005,5787742,7.7143383000000005,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,2,3085794,7841343,22380544,35.036427,22380544,35.036427,0,7606229,22380544,33.9859,22380544,33.9859,1298,68,66,0,1,0,0,0,0,1,29,29,0,0,0,0,0,0,0,39,37,0,1,0,0,0,0,1
1944,3,752666,7352614,22380544,32.852703000000005,22380544,32.852703000000005,0,6828651,22380544,30.51155,22380544,30.51155,1312,113,53,16,1,7,8,1,0,27,0,0,0,0,0,0,0,0,0,71,53,7,1,0,8,1,0,1
1945,3,2640478,7254997,22380544,32.416534000000006,22380544,32.416534000000006,0,7100231,22380544,31.725015999999997,22380544,31.725015999999997,1381,62,25,9,1,1,14,9,0,3,4,4,0,0,0,0,0,0,0,50,21,2,1,0,14,9,0,3
1946,3,2177404,6774053,22380544,30.267597,22380544,30.267597,0,6567886,22380544,29.346409,22380544,29.346409,1342,63,37,6,1,0,6,6,0,7,1,0,0,0,0,1,0,0,0,59,37,6,1,0,5,3,0,7
1949,3,759496,5460435,22380544,24.398134,22380544,24.398134,0,4917850,22380544,21.973772,22380544,21.973772,1501,53,19,0,1,4,19,3,1,6,1,0,0,0,0,0,0,1,0,45,19,0,1,0,19,2,0,4
1984,2,4098,442242,1809950,24.433935,1814048,24.378738000000002,0,362021,1809950,20.001713,1809950,20.001713,303,18,0,0,0,0,18,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2031,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,1,252710,279915,2753856,10.164474499999999,2753856,10.164474499999999,0,279915,2753856,10.164474499999999,2753856,10.164474499999999,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,4,0,112458,1366000,8.23265,1366000,8.23265,0,112458,1366000,8.23265,1366000,8.23265,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,4,0,92413,1366000,6.765227,1366000,6.765227,0,92413,1366000,6.765227,1366000,6.765227,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,4,0,113428,1366000,8.30366,1366000,8.30366,0,113428,1366000,8.30366,1366000,8.30366,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,4,0,113428,1366000,8.30366,1366000,8.30366,0,113428,1366000,8.30366,1366000,8.30366,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,4,0,112468,1366000,8.233382,1366000,8.233382,0,112468,1366000,8.233382,1366000,8.233382,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,4,0,112458,1366000,8.23265,1366000,8.23265,0,112458,1366000,8.23265,1366000,8.23265,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,4,0,113428,1366000,8.30366,1366000,8.30366,0,113428,1366000,8.30366,1366000,8.30366,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,4,0,91383,1366000,6.689824000000001,1366000,6.689824000000001,0,91383,1366000,6.689824000000001,1366000,6.689824000000001,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,4,0,111558,1366000,8.166764,1366000,8.166764,0,111558,1366000,8.166764,1366000,8.166764,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,4,0,113498,1366000,8.3087845,1366000,8.3087845,0,113498,1366000,8.3087845,1366000,8.3087845,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2,654314,3791739,9602980,39.485023,9602980,39.485023,0,3446562,9602980,35.890545,9602980,35.890545,891,31,0,0,4,26,0,0,0,1,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2121,1,0,0,4423108,0.0,4423108,0.0,0,0,4423108,0.0,4423108,0.0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,2,20490,139878,6302724,2.2193259999999997,6302724,2.2193259999999997,0,139878,6302724,2.2193259999999997,6302724,2.2193259999999997,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,1,0,714,2249802,0.031736124,2249802,0.031736124,0,714,2249802,0.031736124,2249802,0.031736124,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,1,0,272,1389222,0.019579304,1389222,0.019579304,0,272,1389222,0.019579304,1389222,0.019579304,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,5,0,725709,905658,80.13058000000001,905658,80.13058000000001,0,725709,905658,80.13058000000001,905658,80.13058000000001,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,2,321010,825616,2477924,33.31886,2477924,33.31886,0,793997,2477924,32.042828,2477924,32.042828,542,15,1,0,0,0,13,1,0,0,1,0,0,0,0,1,0,0,0,14,1,0,0,0,12,1,0,0
2184,1,17758,40366,960298,4.203487,960298,4.203487,0,34570,960298,3.5999239999999997,960298,3.5999239999999997,62,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0
2194,2,0,60070,2990174,2.0089133,2990174,2.0089133,0,60070,2990174,2.0089133,2990174,2.0089133,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,1,1366,1402,20903898,0.006706883,20905264,0.006706445,0,36,20903898,0.00017221668,20903898,0.00017221668,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
